document_id,terms
20f6bf,sats coolport|attractive pharmaceuticals airfreight hub|high value pharmaceuticals products|iata pharma seal|80 sats employees
956d3a,blockchain technology standards|blockchain standards|standard industry tool|blockchain applications|ups director
23bb28,cargo airline airbridgecargo airlines|pharma air cargo supply chain|pharma gateway amsterdam|ceiv pharma|cyberfreight pharma logistics
379bf1,iata ceiv pharma certification program|amerijet international airlines|ceiv pharma certification|amerijet partners|amerijet
fb6194,ljubljana airport pharma facility|more pharma logistics news|ljubljana airport|unique pharma solutions|pharma
1df2d2,global pharma supply chain|new state-of-the-art life sciences facility|new dhl logistics centre|dhl supply|end-to-end supply chain management
fb83ca,pharmaport 360 temperature-controlled container|specialist packaging provider sonoco thermosafe|pharmaport 360 container|airbridge inks|important agreement
a8e4a1,"brussels airport pharma centre|swissport pharma center|pharma centre|additional 1,000 sqm cooling facility|swissport"
127ae8,b2b e-commerce solution|france-headquartered bolloré logistics|bolloré logistics asia pacific|b2b e-commerce platform|b2b e-commerce activity
69257e,cargo iq data|cargo iq teams|cargo iq|smart data project|smart data program
f0e7c8,customers global real-time tracking|lufthansa cargo|global real-time tracking|real-time consignment tracking|lufthansa
e85c66,tiaca cargo service quality tool|new online cargo service quality|new air cargo global standards|singapore airport terminal services|recent cargo terminal operators
6e08fa,lufthansa technik logistik services|lufthansa technik|digital warehouse program|technik ag subsidiary|digitalizes warehouse operations
bdf335,lufthansa cargo cool center|lufthansa cargo head|lufthansa cargo|va-q-tec sign container agreement|lufthansa
17078c,lufthansa cargo|new digital interface|cargo partner|first lufthansa|customers seamless digital solutions
c99e1b,hong kong-based cathay pacific|entire cathay pacific network|cathay pacific e-cargo|blockchain technology|uld management
b5f669,wise tech global partners|bysoft soluções em comercio|logistics software company wisetech global|wisebusiness partner program|bysoft
7d8732,new logistics building|brussels airport company|brussels airport|new logistics|logistics building
fceab4,j. van de put|perishable goods footprint|perishables logistics|perishables player|perishable goods
86a556,benoît dumont|unilode aviation solutions|new ceo|benoît|new commercial strategies
65f085,west atlantic sweden|champ load planning solution|west atlantic|champ weight|champ cargosystems
471687,pharma airfreight container lessor skycell|$4m product loss insurance|skycell container|skycell transport planners|skycell shipment results
ddd9c9,dubai cargo operations|cargo terminal operator|senior vice president uae cargo|air cargo services|air cargo systems
108ae0,new labelling system|ups trade direct solution|final destination label|origin labeling|ups
5aba63,five new leaders|new leaders|gefco freight|freight forwarding division|freight forwarding industry
8ede8e,flower shipment data|amsterdam airport schiphol head|amsterdam airport schiphol|air waybill numbers|shipment data
e5dd58,aircraft cargo compartment operations|air cargo world|other on-the-job training programs|v.r. training|real-life aircraft cargo
1258fa,cca secretary general|transport management global supply chain|cca chairman|pharma chain|cca
a68ded,maskargo ulds|uld tracking solution|maskargo signs|real-time uld tracking information|uld tracking
6125a2,ijs global gefco netherlands|ijs global gefco nl|last year ijs global gefco|ijs global gefco compliance manager|ijs global gefco
721f7c,professional charter broker training service|first in-house training course|first training course|professional training courses|in-house charter desk
a2b795,delta cargo|seven ceiv pharma|largest cargo operation|delta|trans-atlantic ceiv network
583b5f,"swissport cargo usa|north cargo area|new 138,000-square foot facility|air cargo world|chicago o 'hare"
c761bd,air india|singapore airport terminal services|india|sats president|strengths sats
e25746,new road feeder service cool|cool chain cargo|lufthansa cargo|road feeder service|cool center
29d9f1,csafe global|csafe rap|rap uld container|csafe rkn|csafe
b69717,gebruder weiss esslingen branch manager|gebruder weiss|expanded wernau terminal|logistics terminal|wernau
63ecc8,day emirates skycargo|emirates skycargo|free zone dubai commercity|global e-commerce sector|dubai airport free zone authority
0ea37c,new cargo management system|various cargo management systems|cargo management systems|latam cargo chief executive officer|latam cargo
18acfe,biological shipment programme|ups vice president|ups|international special commodities|pharma shipments
0a764e,liege airport|alibaba cloud|alibaba tech|aviation brain|exemplary aviation hub
567fab,automotive group psa|psa group|paris-based cin france|cin france|air france klm
9c4f60,new service center|csafe global|new service facility|hare service center|csafe products
e53f8e,dhl supply chain|smart glasses|pilot programme|glass enterprise edition|m300 glasses
1361f6,korean air|icargo cargo management solution|korean market|specialist ibs software|ibs icargo
1909dc,abc airlines|pactl ink mou|air cargo china event|pactl cool center|abc
fe17e7,beirut-based airline middle east airlines|definitive cargo management solution|cargo management solution|unified cargo management platform|middle east airlines
249023,air france klm martinair|four iata ceiv pharma certificates|air france klm|iata pharma certification|air france airline processes
48004b,more forwarders partner|e-commerce shipping services|global e-commerce traffic|online shipping platform|cross border e-commerce traffic
eba0bc,next gdp academy training workshop|iag cargo centre|iag cargo|next gdp academy|gdp academy page
840a2e,cb customs broker gmbh|customs broker companies|time-critical logistics firm time:matters|german customs brokerage|customs brokerages
bf1809,dachser india|iata ceiv pharma certification|ceiv pharma certification|iata ceiv pharma|sea india subcontinent
d3b5b8,ceva logistics brazil|new distribution centre|ceva logistics|new brazilian centre|largest distribution centre
a82524,envirotainer network|container logistics network|rap e2 containers|envirotainer|cool chain solutions provider
d203b9,new copenhagen pharma facility|new pharma facility|pharma air cargo solutions|pharma cargoes|wfs general manager scandinavia
2cedd1,air cargo intelligence hub|cargo iq executive director|value cargo iq|cargo iq portal|cargo iq
1268b2,iag cargo|autonomous drone technology|drone operation early next year|drone tech|madrid warehouse
a7581d,cargo iq certificate|iata-interest group cargo iq|cargo iq project|cargo iq re-certification|cargolux airlines international
9e129c,klm cargo executive vice president|schiphol cargo|european air freight services|amsterdam airport schiphol|klm cargo
744b10,ceiv pharma programme|independent validators pharmaceutical logistics programme|sdv europe healthcare director|ceiv pharma|prospects sdv
39b1c5,latam cargo|latam|valuable cargo|cargo|rap active temperature-controlled containers
8b5b09,new hermes cargo management system|hermes cargo management system|cargo management system|vice president etihad cargo|etihad cargo
f8f9d8,dettmer group|hamburg air cargo|lug air cargo handling|dettmer rail|heiner dettmer
5f1046,cargo iq membership board|cargo iq executive director|cargo iq|air france klm cargo director|air cargo industry
a602f3,new cool nordic cargo hub|new cargo hub|finnair cargo|modern air cargo terminal concept|new warehouse automation
4c234b,champ cargosystems partners|champ cargosystems|champ community|champ|cargoxs
fb2bf5,airfreight forwarder link logistics international|perishables logistics operations|executive vice-president air logistics|link logistics|australian forwarder
cdf080,wca e commerce network|wca ceo dan march|10th annual worldwide conference|wca partner fenix xcell|independent freight forwarders network
75de07,dhl global|dhl interactive customer portal|online airfreight quotes|dhl|general cargo airfreight shipments
efc01b,innovative employee training program|db schenker|employee training course|training program|training options
c0924c,3d printing supply chains|3 d printing orders|online platform ups|3 d printing|60 3 d printer locations
cd8ba0,broekman air charter desk|global air cargo charter desk|global air charter desk|netherlands-based broekman logistics|broekman logistics
e403be,tap air cargo team|tap air cargo|flagship carrier tap air portugal|air cargo capacities|air cargo
c5ab8a,pharma air cargo supply chain|pharma gateway amsterdam|ceiv pharma programme|pharma supply chain|amsterdam airport schiphol
47f9bc,new perishable hub|new temp-controlled cooler|new cooler|latam cargo group|$3.5 million perishable hub
c555f1,new basel service centre|new full service centre|new service support centre|new service centre|csafe rkn service
b5730c,kalibox passive pallet shipper|csafe global|csafe chief executive officer|csafe vice president|csafe
dc0891,airfreight gateway manager north china|logistics firm dachser|shanghai pudong airport bonded zone|sea logistics north china|north china gateway
42584c,pharma facility|agility|specialist facility|hyderabad international airport|first temperature-controlled life sciences storage
e6ffaa,"key perishables export markets|perishables network|32,000 tonnes air export perishables|perishables logistics|supply chain giant kuehne"
e876eb,envirotainer rap e2 containers|delta cargo aircraft|entire envirotainer active container line|delta cargo|envirotainer rap t2
db52ca,uld management software|outsourced uld management specialist|jettainer|new functions|relevant uld movements
6b4eb6,fevzi gandur logistics|new istanbul airport|istanbul airport|new hub|turkey-based transport firm
779614,swivel software|software supplies products|hong kong-based swivel|paradigm corporation|web-based software
770f63,enhanced digital container|digital container|containers provider|jettainer gmbh.|new containers
18e35b,e-cargoware cargo management platform|e-cargoware platform|cargo management services|scanpartners|modern digital platform
54fa78,vienna airport recent road improvements|vienna airport|new temperature-controlled pharma hub|new pharma hub|air cargo centre
730b53,cargolux manager global product|skycell containers|global container rental partnership|cargolux airlines international|cargolux links
661098,southwest cargo suite|southwest cargo|southwest cargo®|southwest airlines|cargo team
edc4ad,new customer portal|customer portal|new portal|panalpina|collaborative shipment management
411b19,air gps tracking device|gps tracking device|gps-based tracking devices|starcom systems americas designs|starcom systems latest development
6d286a,cargo iq members|cargo iq|air cargo industry|biggest air cargo carrier|cargo
ed413a,lufthansa cargo|airport-to-airport air cargo services|online retailers|reliable transport solutions|lufthansa
a639a6,united cargo|united|air cargo transport|lighter containers|cargo payload
2d4eec,perspex south africa|tigers south africa|perspex sa gauteng|perspex sa|perspex clients
377182,wca members|independent forwarder members|wca network|wca|win platform
957d1f,life sciences cargo product|iag pharma product|iag cargo|two new constant climate stations|global constant climate network
1b28c4,dupont safety|dupont global network|dupont|skycell containers|tyvek cargo covers
b30fa9,klia air cargo terminal|klia aeropolis|first e wtp|double klia|klia
865432,air cargo supply chains|air cargo americas event|air cargo americas|air cargo|automotive just-in-time supply chains
143b27,seattle-based revenue management systems|revenue management systems|innovative revenue management products|airline revenue management|cloud-based revenue management
fe8767,oman sats cargo|oman air form cargo|oman air cargo|oman air|new cargo terminal
13f439,ana cargo executive vice president|ana cargo|cargo iq membership|cargo iq community|cargo iq
038f9c,thai airways cargo declarations|thai airways|electronic cargo declarations|new vienna route|advanced cargo information
8790f8,"industrial parts warehouse|industrial spare parts|global distribution center|ceva logistics|10,000 square meter yard"
83ab3c,pangea logistics network annual conference|sister network connecta airfreight network|annual networking event|freight forwarder members|pangea group
d23378,singapore airlines|new pharma product|temperature-controlled pharmaceutical cargo|pharmaceutical products|further product integrity
abb7de,11th annual general meeting|best aon agm|kuala lumpur|aon|meeting sessions
7e1c3a,csafe rap active containers|csafe rap container|united cargo president|united cargo|new csafe rap
7c1447,etihad cargo|state-of-the-art cargo control center|cargo control centre|cargo iq metrics|advanced cargo information
048453,"new uk pharma facility|ceva logistics|new specialist facility|refurbished 132,000 square foot facility|ceva"
0dbdab,singapore airlines cargo|iata ceiv pharma certification|ceiv pharma certification|singapore airlines|ceiv pharma renewal
5e70ee,emirates skycargo cool dolly|emirates skycargo range|emirates skycargo|emirates|innovative protection product
d0c45b,lufthansa cargo|senior vice president cargo|cargo ramp transport|cargo facility|general cargo
f214ae,iata ceiv pharma re-certification|iata ceiv pharma certification|6 iata ceiv|ceiv pharma|abc pharma network
a26632,new digital platform|new platform|cargocast platform|cargo operations|cargo piece
51ac95,on-airport perishable cargo|perishable cargo products|perishable cargo|air india sats airport services|perishables centre
dc2466,first dhl carrier awards|dhl cool carrier|united cargo|united|temperature-sensitive life science products
77b154,united cargo inks|united cargo|pharmaport units|sonoco thermosafe division|sonoco thermosafe
3f75c2,airclic solution|air cargo industry|airclic|cost benefits cargo 2000 offers|cargo industry
ca2be4,new air cargo community organisation|full air cargo community|air cargo managers association belgium|entire air cargo community|air cargo belgium
31b4a8,dhl air thermonet stations|dhl thermonet station|dhl global|iata ceiv pharma certification|iata ceiv approval
61db5c,cargocast digital cargo platform|rfid digital cargo platform|cargocast tracks|cargocast|air cargo industry
4b22c5,finnair cargo|cargo.one booking platform|forward-thinking cargo carrier|cargo carriers|cargo.one platform
9da186,germany-based time:matters|shipment tracking|time:matters|shipment process|tracking process
8bf6c4,passive temperature protection solutions provider|protek pharma|new production facility|europe|products
53711f,lufthansa cargo cool center|lufthansa cargo customers|lufthansa cargo|cool chain cargo|road feeder service cool
16ad46,"aa cargo|philadelphia pharma hub|25,000-sq ft pharmaceuticals hub|air cargo news|belly cargo world conference"
d1f9e7,wca pharma academy|manager wca academy|next gdp compliance training|full gdp compliance accreditation|gdp training
df48f0,bolloré logistics global sales director|bolloré logistics facility|bolloré logistics|interparfums deputy|interparfums
a8a67a,lufthansa cargo|air cargo community|air cargo digitisation catalyst|frankfurt freight group|frankfurt airfreight community
a35fe2,new extra cool aerotherm container|new extra cool aerotherm model|aerotherm extra cool temperature|aerotherm extra cool|aerotherm containers
9d5a75,c2k members|the c2k technical|c2k technical|executive director c2k|new quality standards
7e6e0b,strata manufacturing|strata works|strata|4th unmanned systems conference|unmanned systems conference
e12953,iata interest group cargo iq|cargo iq members|cargo iq|highest industry quality standards|airbridgecargo airlines
0229ec,delta cargo|critical air cargo document|delta|cargo|paper air waybills
a46cb7,new president hcls unit|new unit|new president|ups chairman|ups
a5685c,temperature true packaging service|-150 degrees c) levels ups|three ups temperature|in-house ups experts|true freight service levels
f601a7,cargo iq data|cargo iq members|iq wider smart data programme|cargo iq initiatives|value cargo iq
a3403b,ceva logistics|lead logistics provider|european inbound logistics operation|ceva ground europe|ceva
253418,dhl global forwarding|today dhl global|emirates e-freight|dhl global|international forwarder-issued e-freight shipments
85a800,new air cargo facility|new cargo facility|new facility|swissport germany|swissport
f9fcf6,air cargo world|second annual elevate event|second annual elevate conference|air freight industry|airfreight innovation
85f6f1,new airfreight hub|gtr chief|air cargo hub today|new hub|regional logistic hub
d10ce5,united cargo|cargo management app|cargo network|finnair cargo|cargo industry
036bb4,international air cargo services|more cargo e-commerce logistics|cainiao network|sia|global smart logistics network
bead9b,cargo equipment specialists als|supplier als logistic solutions|als logistic solutions|long-term goldhofer employee|ground support equipment
afb0c9,pelican biothermal|los angeles facility|temperature-controlled packaging company|los angeles international|demand program
869f6e,delta cargo|rio de janiero|variation pharma products|variation pharma 4 designation|skyteam cargo product
5e5227,new online tool|new tool|cargolux digitises|cargolux airlines|innovative tool
185025,first wfs cargo station|new pharma facility|air india cargo contract|iata ceiv pharma certification|largest air cargo handler
e5f68f,stavros evangelakakis new chairman|cool chain association|cool air cargo supply chain|cool chain logistics|cool chain
0f07e6,emirates skycargo|uae federal customs authority|faster customs processing time|emirates|economic operator certification
d7b72d,first gdp pharma certificate|first gdp certificate|gdp certificate|munich airport|cargo handler cargogate
176fab,kalibox passive pallet|csafe product range|kalibox|csafe global|pallet
d579b5,iata net rates|air cargo rates distribution platform|three major global freight forwarders|global freight forwarders|iata net
3d102f,first ceiv fresh-accredited airport|hong kong international airport|airport authority hong kong|iata ceiv fresh program|first international air transportation association
2f5a06,air cargo community frankfurt|air cargo community|cargo community system|international air transport association|air freight forwarders
3f5a12,digital customer platform|online rate quote function|instant rate quote feature|new online customer portal|airfreight customers
9b30a0,abc customers|abc|customer service team|global customer service director|cargoclaims platform
037a48,panalpina perishables network|panalpina kenya ltd|panalpina airflo ltd|belgian perishables specialists|panalpina airflo bv
ffd6ad,paris charles de gaulle|charles de gaulle|aeroport de paris|iata ceiv certificate|ceiv pharma certification
2ddd83,jan de rijk logistics|jan de rijk supervisory board|jan de rijk|jacqueline de rijk|sebastiaan scholte
121976,cca secretary general|nicola caristo|secretary general|caristo|alha group
2222e0,subsidiary dokasch americas inc|dokasch temperature|dokasch americas|faa approval|dokasch
5bd194,cargo terminal operation suite|airline cargo services|cargo suite|air cargo industry|ground handler dnata
0480b5,cargo sales manager sri lanka|uk cargo feed|srilankan airline|cargo service|senior manager cargo
3de043,ground-handler lug aircargo|lug aircargo|temperature-controlled health care center|health care center|lug
121037,cargo handler ospentos international|ospentos international|logistics open initiative|logistics initiative|international board member haiti arendi
d551ac,joint ceiv pharma certification|ceiv pharma certification|yusen logistics|first japanese logistics company|iata-ceiv pharma certification
d551b9,sky fresh web platform|temperature sensitive cargo solutions|sky fresh|airbridgecargo airlines|temperature sensitive cargo
521b78,hong kong air cargo terminals|lux-airport sign pharma certification mou|hactl chief executive mark whitehead|lux-airport chief executive johan vanneste|hong kong
d141f1,iata cargo standards team|cargo 2000 change programme|global air cargo industry|air cargo industry|c2k executive director
1ab61d,takeover korean air|korean air|regional uld management office|korean|five-year uld deal
259120,priority freight madrid|priority freight|freight group|standardised air freight performance|first group head
902090,sustainable cool chain future|cool chain sustainability|cool chain association chairman|cool chain association|cool chain industry
ae16cb,peli bio thermal|peli biothermal|packaging firm|air cargo news|three new members
2515b7,uld management company|jettainer|iso 9001 certification|quality management systems|extensive audit
eebda1,flydubai cargo|air cargo operations|cargo operations|cargo revenue accounting|cargo platform
badf50,new end-to-end cargo management system|chile-based latam cargo group|latam cargo chief executive|croamis cargo management solution|latam cargo
6af17c,cargo turkish cargo air waybills|turkish cargo|global cargo iq airline shipments|current cargo iq specifications|traxon cdmp quality management solutions
810cc9,uld firm csafe global|new sales director|csafe vice president|global sales|csafe
fb3908,cargo iq.cdmp quality management solution|turkish cargo inks|turkish cargo|global cargo iq airline shipments|current cargo iq specifications
f83b5d,new pharma facility|state-of-the-art pharma facility|pharma facilities|pharma cargoes|iata ceiv pharma pre-assessment
2a9b30,brussels airport head|brussels airport|airport cargo business development manager|brussels|first app
efcc3f,sdv belgium|pharma certification programme|sdv benelux|sdv|gdp certification programme
311d47,new dedicated international sales team|new global sales team|tigers global footprint|international sales team|tigers
2bee31,paris cdg airport ink agreement|executive director paris cdg airport|paris cdg airport operator|dfw airport|dfw international
3726e9,"db schenker mea|db schenker board|db schenker|solar-powered dubai hub|33,000 sq m logistics centre"
197636,wca chief executive officer|wca e commerce|wca china vice president|shenzhen support office|shenzhen office
d23557,dachser management system|dachser usa|iso status|iso 9001:2015 status|dachser
88117f,kerry logistics european network|kerry logistics|tuvia italia stake|logistics market|logistics facilities
6862d9,brand new head office facility|new head office facility|new amsterdam facility|crane worldwide|amsterdam airport schiphol
da57c2,unilode aviation solutions|digital pallet solution|integrated digital solution|palnet pallets|digital solution
184fdd,aa cargo global training programmes|aa cargo president jim butler|american airlines cargo|aa cargo|expeditetc cold storage pharmaceutical facility
6e27de,peli biothermal director|peli biothermal|coolpall flex bulk shipper|new coolpall™ flex system|coolpall flex
975768,skycell containers|united cargo sales professional|skycell|united cargo|pharma containers
831880,move forwarding platform|win connectivity|wca vendor|move platform|logistics software company
a5fa55,wise tech global founder|other recent logistics solutions acquisitions|wise tech|sisa acquisition|sisa studio informatica
ed218f,air india cargo inks|solutions firm unisys corporation|international cargo services|air cargo|cargo services
1c4ade,pharma track-and-trace app|global pharma tracker|nallian|pharma shipping standards|new track-and-trace platform
90ab54,ups airline pharma shipments|ups pharma supply chain arm|marken|many brazilian cities|21 brazilian cities
2e6951,"logistics provider kenco|new 300,000-square-foot distribution center|kenco|expanded distribution center|new facility"
deb182,thai air cargo community|thai international freight forwarders association|thai airfreight forwarders association|thai forwarder|air cargo industry
0ed323,cargo handler swissport international|new cargo warehouse|new air cargo facility|133 air cargo warehouses|new warehouse
77956e,airfreight industry airbridgecargo airlines|airbridgecargo airlines|online platform cargoclaims|online tool cargoclaims|global customer service director
96d31d,scandinavian shipping|johan ignell|business development manager|ignell|shipping
1d6244,air cargo community|air france klm cargo|perishable cool chains|cargo global head|perishables director verticals
d6fba2,relevant air freight documentation|air freight documentation|swissport international|swissport|air freight
f74c96,liege airport cargo handling services|slot booking app|cargo airport|liege airport|lachs
b1945e,turkish cargo|international air cargo association|chief cargo officer|international air cargo sector|month turkish airlines
64e9e2,swiss worldcargo|swiss international air lines|new e-freight facility|paper thanks|swiss
587f95,air france klm martinair cargo|traxon cdmp tool|air cargo world|flight view feature|service provider champ cargosystems
d4448b,qatar airways cargo|qatar airways|qatar|air cargo carriers|much-deserved qep accreditation
4ed7fd,unisys digistics logistics software suite|unisys digistics software suite|air india|air waybill|next generation cargo platform
e06fe4,san francisco-based dokasch americas|dokasch temperature|dokasch|north america|douglas wettergren
8a1ce0,pharma manufacturers|pharma|international air transport association|aero members|pharmaceutical shipping standards
35fd55,"chicago innovation center launch|dhl e commerce solutions|28,000-square-foot americas innovation center|dhl supply|dhl global"
43706c,airfreight agent john good|john good air|john good organsiation|john good group|john good
41aebd,cargolux director global logistics services|gdp certification programme centers|gdp certification|cargolux|more pharma logistics news
68ed11,ceva logistics|new multi-user warehouse|ceva|double story warehouse facility|new cdc2
fe745c,pharma audit|temperature-controlled pharma shipments|pharma certificate|international pharma|iata ceiv
df54af,perspex south africa partners|perspex south africa|tigers south africa md|perspex sa clients|south africa branch
0a8e9d,d printer supply chain|year ups|60 3 d printer locations|ups|3 d printers
51f251,automated pallet handling system|first automated pallet|flyer system|system|pallet handler
21a0e8,jan de rijk logistics|jan de rijk|pharmaceutical distribution firm omega logistics|omega logistics|healthcare logistics
94d3af,luxembourg open innovation club|open innovation club|champ cargosystems|open innovation|innovative startups
d9b9bf,nagel international management board member|perishable airfreight exports|perishable network|panatlantic logistics ecuador|temperature sensitive perishable products
fa2d0d,pharmaceutical air cargo business|airbridgecargo airlines|shanghai pudong airport|first air cargo stations|pharma cargo
86778e,cargologic|ceiv certification|zurich airport|zurich hub|switzerland-based ground handler
557ba6,new import payment solution|online payment system provider|online payment system|new payment solution|us air cargo industry
cfb18a,air gps tracking device|high value air cargo|air cargo use|cargo tracking|tracking devices
839fcb,sdv inks two new deals|french logistics company sdv|two new deals|sdv|avic international logistics
dee56b,second uk enterprise award|peli biothermal leadership team|peli biothermal team|peli biothermal president david williams|peli biothermal
37b981,austrian logistics services company cargo-partner|cargo-partner|fischamend facility|vienna airport|similar ilogistics centers
d350b4,freight management app|other landside management apps|delivery app|new app|brussels airport
a39c78,cargo iq data|cargo iq executive director|value cargo iq|cargo iq|smart data portal
20be60,cargo-partner ilogistics center|cargo-partner chief executive officer|cargo-partner|logistics center|advantage austria ljubljana
6375c5,electronic dangerous goods declaration standard|electronic dangerous goods declaration|germany-based lufthansa cargo|first dangerous goods shipment|lufthansa cargo
b9f013,air cargo belgium|air cargo supply chain|air cargo industry|solutions provider champ cargosystems|champ chief executive arnaud lambert
eb461c,new e-freight product developments|market new e-freight products|e-freight system|cargonaut international|traxon europe
6af99a,new ljubljana airport logistics centre|new logistics centre|freight forwarder cargo-partner|new centre|new ilogistics center
81d583,brussels airport company|brussels airport|new airside pharma transporter|international air transport association|pharma transportation
cc2576,digital airfreight booking platform cargo.one|etihad cargo|cargo.one booking platform|cargo ops digitalization|etihad aviation group
c7f695,first champ customer|champ cargosystems|champ|platform traxon cargohub|b traxon cargohub
2b5d9c,frankfurt air cargo community|air cargo community|frankfurt executive patrik tschirch|frankfurt university|largest air cargo gateway
4fe7e6,frankfurt cargo handlers|frankfurt handlers|frankfurt cargo services|more ground handler news|mandatory truck booking
af0e5b,cargomind first regional member|new regional membership|regional membership|quality management programme|quality management system
580550,iag cargo customers|iag cargo|air cargo industry|new system|system
f47df7,connected air cargo masterclass|air cargo supply chain|air cargo community|air cargo belgium|air cargo academy
57bebf,uld logistics management company|first african contract|jettainer|equatorial congo airlines|maintenance contract
048685,dachser singapore|dachser office|singapore changi|dachser|airport office
5dec1c,ortho clinical diagnostics|k+n north america|k+n|cold chain transportation|diagnostics specialist
8abaad,frankfurt-based freight management startup cargosteps|frankfurt-based startup cargosteps|frankfurt-based startup|frankfurt founders award|german startup award
820dac,geodis warehouse inventory|automatic warehouse inventory solution|automatic warehouse inventories|french logistics giant geodis|technology partner delta drone
258cdf,peli biothermal vice president|services peli biothermal|peli biothermal|insulcap thermal covers|wilpak group international
28aadd,wfs|worldwide flight services|ceiv-pharma cert|amsterdam schiphol airport|ams
de33d9,ups global freight forwarding|ups temperature|ups|beef shipment|beef industry
38afbb,b&h worldwide|british aerospace logistics firm|aviation-parts supply firm|b&h|vse aviation
831e43,b&h intech|software development manager|b&h worldwide|software development team|aerospace logistics management system
82eb9b,schiphol cargo community|schiphol cargo|smart cargo mainport program|amsterdam airport schiphol|smart program projects centre
8d6b92,cargo iq partner stations initiative|cargo iq milestone|cargo iq data|cargo iq processes|cargo iq guidelines
56e29c,welcome nepal airlines|nepal airlines|unilode aviation solutions|unique uld pooling solution|uld management
23bfa3,oman air cargo|oman air|jettainer uld controllers|oman|uld fleet
548664,cold supply chain solutions|cold chain solutions|active cool containers|royal cargo|logistics solutions provider
a8ee09,ground handler dnata|new al maktoum international airport|air cargo systems|dubai international airport|siemens postal
8b0a0e,lufthansa german airlines|lufthansa cargo|lufthansa|amos business process/interface workshops|amos take-off
dd7f4b,swissport warehouses|cargo warehouses|115 cargo warehouses|global uld tracking|swissport customers
70620d,24th annual cargo facts symposium|cargo facts symposium|cargo facts|global air cargo industry|air cargo
495388,swissport cargo services frankfurt|swissport cargo services|frankfurt cargo community efforts|iata ceiv pharma certification|ceiv pharma certification
97979c,iata ceiv pharma certification programme|ceiv pharma industry standard|more pharma logistics news|pharma|air cargo industry
41b9a3,swissport executive vice president|global cargo services|oman air|swissport|common service level agreement
ed150f,lufthansa cargo|iata e dgd|e dgd tool|e dgd|dangerous goods collaboration platform
780073,new seko cto|new chief technology officer|us-headquartered logistics services provider|technology solutions|award-winning technology suite
04aa9e,"agility life sciences customers|logistics firm agility|first temperature-controlled life sciences storage|new hyderabad pharma facility|6,000 sq ft life sciences"
35bfe6,nine ups integrad training facilities|vr training modules|virtual reality training|training student delivery drivers|vr training
391dbb,dupont tyvek cargo covers|tyvek cargo covers|dupont protection solutions|new courtesy recycling service|tyvek cargo
529259,digital technologies|new digital elements|air cargo supply chain|digital adoption|digital logistic chain
8f54d3,american airlines cargo director|american airlines cargo|american airlines|air waybill tracking|air waybill
bd6a07,csafe global|csafe president|csafe|global customers|cold chain solutions
3a1d5f,air cargo community frankfurt|air cargo community|entire air cargo process chain|air cargo|new website
67472e,ace turtle|ceva logistics executive vice president|ceva logistics|technology platform company|high class logistic service
adf3fc,high tech firms|iag|silicon valley tech firm|international airlines group|start-up firms
7740bd,american airlines cargo enterprise|american airlines cargo|new cargo end-to-end management system|american airlines|cargo operations
4e6bf9,100th matrix warehouse management system|matrix warehouse management system|ceva logistics spokesperson|ceva logistics|warehouse management system
0ae4df,swiss worldcargo|swiss international air lines|swiss authorities|pharma certification|ceiv certification
e0b985,turhan ozen|tiaca board|month turkish airlines|chief cargo officer|turkish airlines
45da90,new flyweight akh container|cargo composites president|cargo composites|iata world cargo symposium|flyweight akh container
83f456,new white cover solution|new white cover xtreme|dubai-based airline emirates skycargo|new white cover|emirates skycargo
e8a3f9,annual hong kong longines masters|hong kong longines masters|etihad cargo vice president|etihad cargo|hong kong international airport
95476a,edmonton international airport|ceiv pharma certificate|first airport community|edmonton metro region|airport community
1555a2,palletised item conveyor system|dhl express|conveyor system|unique automated conveyor belt|express operator
50ec20,new extra cool aerotherm container|new extra cool aerotherm model|new aerotherm extra cool|new aerotuf uld|aerotherm extra cool
ee4723,logistics company tigers|hong kong-based logistics company|new temperature-controlled facility|temperature-controlled facility|company
3f0bbc,air cargo rate platform|air cargo pricing|air cargo industry|accelerator event|booking platform
58982c,dubai-based mercator|mercator|seattle-based revenue management|revenue management|revenue optimization tools
bdf4ef,perishables cool chain waste|perishable cool chains|cool chain industry leaders|more perishables logistics news sign|cool chain decision makers
924ea1,smart supply chain alliance|americas lionel van der walt|other supply chain stakeholders|logistics supply chain|van der walt
954b44,cathay pacific cargo terminal|cathay cargo terminal|cathay cargo|airasia hong kong contract|cathay pacific services
f40ecd,brussels airlines cargo|brussels airlines business development|brussels airport|more pharma dollies|brussels
97036d,dhl leipzig station|dhl air thermonet station|iata ceiv pharma certification|iata ceiv pharma standard|dhl global forwarding
01fdde,first airline ceiv pharma certification|etihad cargo|ceiv pharma certification|etihad airport services|etihad aviation group
545036,turkish cargo website|turkish cargo|cargo tracking|corporate website|new interface
c5c239,peli biothermal mini games|peli biothermal|crēdo xtreme passive bulk containers|bulk shipper solutions|bulk shippers
67a1f1,lufthansa cargo|air cargo industry|entire air cargo supply chain|air cargo division|logistics tech accelerator page
ea5596,dhl global forwarding|online air freight quote|dhl global|latest logistic service provider|dhl gf
282732,air freight division swiss worldcargo|first gdp-compliant airport facility|first gdp-compliant airline facility|swiss worldcargo|swiss international air lines
f794dc,ijs global gefco netherlands|ijs global gefco nl|last year ijs global gefco|ijs global gefco|pharma gdp
76e629,control tower|temperature control|united airlines|control|united
