document_id,terms
3f75c2,airclic|performance|real-time information|michael|white
ca2be4,new organisation|air cargo belgium|brussels airport|cargo airlines|forwarders
31b4a8,dhl|hamburg stations|iata ceiv pharma certification|global stations|well-orchestrated network
61db5c,cargocast|processes|cargo piece|piece-level tracking|ground handlers
4b22c5,finnair cargo|customers|distribution channel|forward-thinking cargo carrier|platform
9da186,booking system|shipment tracking|relevant information|flight database|automated tracking
8bf6c4,protek pharma|officer|scott pierce|chief|passive temperature protection solutions provider
53711f,lufthansa cargo|temperature-sensitive cargo|rfs-cool service booking|customers|road feeder service cool
16ad46,aa cargo|american network|american airlines|processes|proven
d1f9e7,wca pharma academy|leah mckenna|gdp compliant|gdp training|participants
df48f0,interparfums|bolloré logistics|perfume|stock management|cosmetics manufacturer
a8a67a,frankfurt freight group|gloy|frankfurt airfreight community|air cargo community|frankfurt board
a35fe2,aerotherm extra cool|latest|whilst|food|aerotuf
9d5a75,c2k members|group|forwarders|new quality standards|air cargo industry
7e6e0b,aircraft manufacturers|strata|capabilities|diversification|product portfolio
e12953,quality standards|abc|supply chain stakeholders|airbridgecargo|second audit
0229ec,delta cargo|electronic air waybills|e-awb|customer feedback|international air transport
a46cb7,wes wheeler|ups|new president hcls unit|dsm pharmaceuticals|supply chain management
a5685c,package procurement|ups|customers|room temperature|diagnostic specimens
f601a7,cargo iq|new smart data portal|portal|enhanced reporting platform|quality initiatives
a3403b,hum|ceva logistics|transportation planning|deliveries|carrier management
253418,dhl|emirates e-freight|e-freight lanes|electronic environment|improvement
85a800,swissport|fraport|warehouse|new facility|handover
f9fcf6,innovation|product development|air cargo world|attendees|logistics strategy
85f6f1,gtr|hub|pharma cargo|new facilities|malaysia closer
d10ce5,united cargo|freightos team|online booking portal|free platform|customers
036bb4,sia|cainiao|giant alibaba group|comprehensive strategic collaboration|international air cargo services
bead9b,goldhofer|africa region|services|sales|supplier als logistic solutions
afb0c9,pelican biothermal|global network|temperature-controlled packaging company|rentable containers|frankfurt
869f6e,delta cargo|pharma|prescription drugs|designation|commodities
5e5227,new online tool|customers|clients|seamless|personalised
185025,wfs|cargo|air india cargo contract|worldwide flight services|airline customers
e5f68f,evangelakakis|cca|air cargo supply chain|strong cash reserves|scholte
0f07e6,aeo|emirates skycargo|uae|federal customs authority|economic operator certification
d7b72d,cargogate|claudia weidenbusch|certification|gdp-certified facilities|standards
176fab,kalibox passive pallet|quick assembly system|pallet|easy opening|csafe global
d579b5,iata net rates|rates|airlines|db schenker|platform
3d102f,fresh-certified airport|ceiv|hactl|iata|cathay pacific
2f5a06,air cargo community frankfurt|frankfurt|process|supply chain|celebi
3f5a12,airfreight customers|panalpina|third-party logistics provider|platform|instant quotes
9b30a0,customers|abc|cargoclaims|claims|customer service team
037a48,adelantex|panalpina|companies|kenya|year
ffd6ad,logistics|ceiv|swissport|tendron|quickstat
2ddd83,jacqueline de rijk|company|sebastiaan|tiaca|sebastiaan scholte
121976,nicola caristo|pharma|cca secretary general|cool chain association|certification manager
2222e0,opticooler|dokasch|faa approval|usa|solutions
5bd194,cargo suite|efficiency|strong|service quality|technology platform
0480b5,airlines|cargo|srilankan|uk cargo feed|service
3de043,lug|expansion|health care center|ceiv certification|facility
121037,ospentos international|sophisticated air cargo|software provider|international board member haiti arendi|logistics data interchange
d551ac,ceiv pharma certification|high-quality pharmaceutical transportation|yusen logistics|iata|industry
d551b9,sky fresh|air cargo industry|abc|corresponding real-time data|transportation process
521b78,agreement|luxembourg government minister|hong kong air cargo terminals|lux-airport sign pharma certification mou|lux-airport
d141f1,c2k|zimmerman|cargo 2000 change programme|assistant manager|board
1ab61d,unilode|korean air|global uld pool|best solution|pallets
259120,santiago tejedo|priority freight|freight|immediate goals|team
902090,cool chain sustainability|people|profit|planet|data
ae16cb,company|packaging firm|business development manager europe|middle east|joseph castellanos
2515b7,jettainer|customer satisfaction|iso 9001|external service provider|uld management company
eebda1,cargo revenue accounting|flydubai|mercator|destination|seven-year contract extension
badf50,new end-to-end cargo management system|wipro|latam cargo|international markets|efficiency
6af17c,solution|effective quality management|current cargo iq specifications|nicholas xenocostas|vice-president commercial
810cc9,spain|largest producer|europe|new sales director|sébastien berrous
fb3908,istanbul-based carrier|vice-president|commercial|current cargo iq specifications|turkish cargo inks
f83b5d,wfs|pre-built units|storage|pre-storage|build-up
2a9b30,brucloud platform|brussels airport|transparent|new tools|dhl global
efcc3f,pharmaceutical products|certification|sdv belgium|nuclear medicine sector|good distribution practices guidelines
311d47,tigers|international sales team|amber braband|booming e-commerce market|apac
2bee31,dfw international|dfw airport|adp|europe|agreement
3726e9,db schenker|dlc ii|logistics providers|value-added services|al maktoum international airport
197636,freight forwarder network|wca|dan march|alex allen|demand
d23557,dachser usa|iso status|chief executive|frank guenzerodt|president
88117f,kerry logistics|tuvia group|italian client base|italian freight forwarding|trieste
6862d9,client support|new facility|key|strategic location|allan fulks
da57c2,unilode|digital pallet solution|product|palnet pallets|palnet
184fdd,philly pharma facility|aa cargo|temperature-sensitive|infrastructure|sensitive shipments
6e27de,easy|double coolant configurations|paul|terry|chronos
975768,skycell|pharma containers|temperature|united cargo|sensors
831880,win connectivity|wca vendor|connectivity|ceo|logistics software company
a5fa55,customs|sisa studio informatica|freight|dhl logistics|wisetech group
ed218f,maskargo|air cargo|customers|malaysia airlines|online method
1c4ade,nallian|airport authorities|forwarders|johnson|pharma corridors
90ab54,marken|fastest transit times|biologic samples|shipment|second sao paulo airport
2e6951,kenco|new facility|raw materials management|international destinations|transportation
deb182,thai airfreight forwarders association|bfs|win|e-freight workshop|thai air cargo community
0ed323,swissport|warehouse|switzerland|austria|willy ruf
77956e,cargo airline|customer service team|claims|able|russian
96d31d,logistics|ignell|small|scandinavian shipping|flexible
1d6244,cca|supply chain|air cargo community|collaboration|philippe schuler
d6fba2,swissport|new kiosks|customer satisfaction|air freight|cargo warehouses
f74c96,slot|operations|lachs|liege airport cargo handling services|drivers
b1945e,turhan ozen|tiaca board|international air cargo association|turkish airlines|turkish cargo
64e9e2,swiss worldcargo|e-freight|facility|new|paper thanks
587f95,flight view|traxon cdmp|feature upgrade|air france klm martinair cargo|airlines
d4448b,qatar airways|air cargo carriers|qep|network|quality programme
4ed7fd,cargo staff|airline|air india|customers|unisys
e06fe4,dokasch|opticooler rap|wettergren|solutions|pharmaceutical
8a1ce0,aero|pharma|mou|iata|ceiv-pharma standards
35fd55,dhl|center|technology trends|forwarding|chain
43706c,john good air|iata agency accreditation|agents|company|air
41aebd,cargolux|gdp certification|pharmaceutical|gdp|world
68ed11,ceva|malaysia|new|enlarged facility|cdc2
fe745c,iata|company|ceiv|cargo|air freight forwarders
df54af,perspex south africa|perspex sa gauteng|order|delivery times|tigers
0a8e9d,ups|intra-asia transportation network|supply chain|online platform|asia
51f251,system|shipments|leipzig hub|dhl|pallets
21a0e8,omega|omega logistics|jan de rijk|pharma|pharmacies
94d3af,champ cargosystems|luxembourg community|loic|open innovation club|relationship
d9b9bf,kuehne|nagel|panatlantic|chile|brazil
fa2d0d,pactl|abc|mou|superior customer service|carrier
86778e,cargologic|swiss economy|compliance|pharmaceutical business|efficiency
557ba6,cargo network services|online payment|importer|paycargo team|cns
cfb18a,gps devices|amerijet|cargo airline|aircraft|kylos air
839fcb,sdv|avic international logistics|services|better|africa
dee56b,peli biothermal|award win|queen|company|products worldwide
37b981,cargo-partner|company|facility near vienna airport|facility|ilogistics center
d350b4,delivery app|drivers immediate access|acceptance|forwarders|agent
a39c78,self-service member access|cargo iq|smart data program|engineering|individual routes
20be60,cargo-partner|ljubljana airport|stefan krauter|logistics center|cargo-partner ilogistics center
6375c5,infr8 platform|lufthansa cargo|electronic dangerous goods declaration standard|infr8 shipping portal|processes
b9f013,air cargo belgium|brussels-based airfreight community|champ|innovation|solutions provider champ cargosystems
eb461c,e-freight system|arno hoitink|traxon|cargonaut|new e-freight product developments
6af99a,cargo-partner|new ljubljana airport logistics centre|slovenian market|director|slovenia
81d583,brussels airport|cargo|pharma business|building|azura productions
cc2576,etihad|abu dhabi-based carrier|forwarders|customers|able
c7f695,champ|language-independent data format|premium tracking service|new|phoebe rockwood
2b5d9c,largest air cargo gateway|handlers|frankfurt|forwarders|community executive director
4fe7e6,frankfurt handlers|mandatory truck booking|congestion|system|slot
af0e5b,quality management programme|cargo 2000|freight forwarders|vienna-based|logistics companies
580550,iag cargo|service|customers|new|features
f47df7,air cargo belgium|data|tiaca|digital transformation|masterclass
57bebf,jettainer|brazzaville-headquartered airline|ecair|uld logistics management company|pallets
048685,singapore|company|dachser|office|business
5dec1c,cold|life sciences|lancaster london hotel|pharmaceuticals air cargo conference|december
8abaad,frankfurt founders award|frankfurt-based startup cargosteps|karakaya|logistics processes|miami
820dac,solution|drones|geodis|geodis warehouse inventory|multiple tests
258cdf,wilpak|covers|customers|peli biothermal|director
28aadd,wfs|worldwide flight services|ams|sister site|week
de33d9,ups|herdx|true packaging|japan|industry-leading quality assurance
38afbb,sin|president|lhr|aircraft-on-the-ground|paul goffredi
831e43,company|software development manager|alongside|new products|aerospace logistics management system
82eb9b,schiphol|efficiency|airport community|dutch customs|supply chain
8d6b92,cargo iq milestone|emirates skycargo|skycargo|cargo operations|cocc
56e29c,nepal airlines|unilode aviation solutions|uld management|ceo|fleet
23bfa3,jettainer|uld|oman air|technology|management solutions
548664,royal cargo|active cool containers|containers|cold chain solutions|royal
a8ee09,ground handler dnata|sppal|airlines|siemens postal|related services
8b0a0e,lufthansa cargo|lufthansa|maintenance|lufthansa german airlines|amos
dd7f4b,swissport warehouses|cargo handling division|uld|cargo warehouses|self-service cargo kiosks
70620d,attendees|24th annual cargo facts symposium|service providers|operators|financiers
495388,ceiv pharma|swissport cargo services frankfurt|training|frankfurt|solid process
97979c,aero|pharma|iata|mou|ceiv pharma industry standard
41b9a3,swissport|oman|air|cargo|chief officer service delivery
ed150f,edgd process|lufthansa cargo|supply chain community platforms|lufthansa|platform operator dakosy
780073,award-winning technology suite|seko|us-headquartered logistics services provider|powell|company
04aa9e,centre|conditioning|agility|lsec|vishakhapatnam
35bfe6,vr training|virtual reality|headsets|ups|staff training
391dbb,tyvek customers|tyvek material|dupont protection solutions|north america segment manager|program
529259,champ|new chief technology|digital strategy|customers|air cargo supply chain
8f54d3,customs information|awb|flight|air waybill tracking|american airlines
bd6a07,csafe|kalibox|life science customers|shippers|brian kohr
3a1d5f,air cargo community|frankfurt|members|objectives|activities
67472e,ceva|new customers|retail brands|technology platform company|ace turtle
adf3fc,business|products|new venture|international airlines group|iag
7740bd,american airlines cargo|tyler|team|customer experience|new system
4e6bf9,ceva logistics|100th matrix warehouse management system|wms|customers|system
0ae4df,swiss worldcargo|pharma certification|airline business|iata|director general
e0b985,tiaca board|turkey|turhan ozen|latest member|middle east
45da90,cargo composites|new flyweight akh container|lightweight|south carolina-headquartered|pallet manufacturer
83f456,new white cover solution|emirates skycargo|new solution|skycargo|tyvek xtreme w50 material
e8a3f9,etihad cargo|horses|reliable services|world|annual hong kong longines masters
95476a,eia|airport|ceiv pharma certification|pharma|region
1555a2,track system|times|non-conveyable items|roy hughes|leipzig hub
50ec20,aerotherm extra cool|food waste|uld innovation|latest|ecodemonstrator 777 programme
ee4723,logistics company tigers|customers|tigers|international freight forwarding|order management systems
3f0bbc,spotrates|startups|chief executive|masschallenge network|air cargo rate platform
58982c,cargo|mercator|seattle-based revenue management|rms|airrm software
bdf4ef,air cargo community|cca|supply chain|global product manager healthcare|change
924ea1,smart supply chain alliance|ssca|trade finance|fintech|van der walt
954b44,cathay cargo|services|airasia hong kong contract|customers|operations
f40ecd,brussels airlines cargo|temperature|pharma shipments|customer demand|brussels airport
97036d,dhl|productivity|air|iata ceiv pharma certification|iata
01fdde,etihad|ceiv|airline|reliability standards|iata
545036,turkish cargo website|interface|flight network|station details inquiry|users
c5c239,peli biothermal|ireland|new|dublin|indiana
67a1f1,logistics tech accelerator|lufthansa cargo|program|air cargo industry|lufthansa
ea5596,dhl|booking service|online customer portal|shipments|door-to-door
282732,wfs|swiss worldcargo|new york|facilities|quality management system
f794dc,ijs global gefco netherlands|internationally-recognised certificate|well-established pharmaceutical|pharma|project
76e629,control tower|united|cargo|temperature-sensitive shipments business|tower
d923a2,results|consistent technical competency|quality systems|reproducible|efficiency
453132,ceiv pharma|brussels|airport|airlines|ad handling
93146b,airport authority hong kong|iata|cathay pacific|ceiv fresh|shippers
7f2d6e,cargolux|containers|temperature|pharma shipments|lean philosophy
e821a5,uld|unilode|singapore airlines cargo|repair solutions|containers
d2fd9d,ijs global gefco uk|gdp|wholesaler licence|wda|quality
89ea8b,e-awb|e-airport|technology|enhanced customer service|dallas fort worth
ab45a8,graz|swissport international|swissport cargo services|close cooperation|ground handler swissport
dae778,air|ceva chicago|customs brokerage|ground freight forwarding|warehousing
ae2c2e,e-commerce growth|new facility|tigers logistics|global expansion|domestic
8ebc4e,rapid cargo|air canada|modern|processes|revenue
caa779,real time cargo tracking technology|cargo containers|air new zealand|airline|reader
822cf2,menlo logistics|european footprint|region|facility|operations
abc767,digi-iq|maskargo|cargo shipment lifecycle|airlines|digi-portal
a92169,ble resilient mesh network|core|coreinsight bluetooth tracking|hardware|relay
5a3271,bcube air cargo|company|ceiv|pharma|milan-linate
66d287,high-tech industry|dhl|support|special logistics|smart building division
1994d1,brussels pharma center|swissport|advanced pharmaceutical|bru|airport
2dfb8e,cargo 2000|solutions|global airline customers|ibs|quality conscious
bbecfb,tkpl|dedication|quality service|114-year-old tulsidas khimji pvt ltd|hard work
5c5bd0,logistics tech accelerator 2017 programme|fiege|corporate collaborator|german supply chain company|ideas
8bbf99,air france-klm|new aluminum pallets|diet|fleet|airline
cab517,air cargo industry|fintech|digital technology|resistance|online payment solutions
952115,csafe rap active container solution|turkish cargo|marketing|proprietary|thermocor vip insulation
995338,machine manufacturer|parts|engel centralises|fine-tuned processes|cargo-partner
da4a8f,singapore airlines cargo|zodiac aerospace|key requirements|toughness|durability
f58d8d,pillpack|amazon|subject|regulatory approvals|worldwide consumer
0af30c,smart glasses|us-based neovia logistics|times|glass project|products
e057cc,sas cargo|iata ceiv pharma certification|pharma industry|standards|new pharmaceutical service
900a7d,brazilian|middle eastern operations|american|americas|compass
0eb23c,kerry logistics|porta|portugal|business strategy|lifestyle sector
e3e49b,cargo iq|operational platform|quality standards|industry best practices|members
00bd78,thrucool|singapore airlines|service|healthcare shipments|customers
c983aa,dhl|chief executive|global quality control center|ken allen|singapore
40de98,pharma|turkish cargo chief|chief cargo officer turhan özen|regulations|markets
85f189,pharma|pharmaceutical supply chain|sensitive products|initiative|airports
122e8c,pelican signs|new distributors|local hours|benson teo|express
41f130,wca|training sessions|webinars|free|company
150829,geodis|freight forwarding|customs brokerage|logistics operator ohl|road transport arms
25fee1,standards|defence industry|aerospace credentials|international consistency|specific regulatory
9d5865,lufthansa cargo|air cargo capacity|fleet logistics|startup|lufthansa
f5c2ec,long-term partnership|cargo|airasia|ceo pete|chareonwongsak
42a549,wca|wca members|iata|paperless|independents
c1aba5,delta cargo|shipments|digital booking|device|customer shift
db6dc1,iata|air cargo world|asycuda world|customs procedures|cargo-xml
5941e3,marken|device|life sciences|software|chief executive
2817a1,unilode|ceo|entire uld fleet|latam|uld tracking solution
afcf7c,johannesburg e-commerce center|tigers south africa|infrastructure|logistics provider|global e-commerce markets
d8e155,delta|management|global cargo management control center|freight|operation
c5a17a,etihad cargo|technology platform|interface control|integration management|ibs icargo
ddff16,chep aerospace|solutions|infrastructure fund|management specialist|aviation industry
fccb25,finnair|skychain|planning|terminal|air cargo management service
4e3c63,swissport basel|ceiv regulations|company|cargo facility|basel warehouse
7bdc42,cathay pacific|advanced passive thermal containers|va-q-tec|customers|general manager cargo service delivery
fc9bcf,iag cargo|security|customers|quality|available
64b917,cdmp|cargo platform|ibs software|icargo customers|preparatory phase
007eff,gefco|supply chain|sole partner|road|sea
270604,document exchange platform|cargox pilots|documents|potential customers|delays
4736ea,delta|ceiv network|delta cargo|dusseldorf|frankfurt
53b469,air canada cargo|shipments|gta dnata tie-up|facility|airline
de9d90,turkish cargo|economic operator certificate|certificate|important|ones
d4ebb5,new tracking technology|cargo equipment|air new zealand|airline|rick nelson
4a87d6,smart uld|smart container|jettainer|industry solutions|lufthansa
57fb9e,cargobase|best logistics provider|freight marketplace like|smes|shippers
523749,q-rally|airbridgecargo|db schenker partner|members|best optional initiatives cargo iq
854148,turkish cargo|atlanta|medical products|seoul|tel aviv
1861e9,facility|dawsonrentals|airworld airlines|design team|eurobip airside border inspection post
9b01b2,nca|icargo solution|technology today|nippon cargo airlines|senior executive
083708,riogaleão airport|gig|cargo operations|recertify|temperature
6e9712,customers|quote|air france klm martinair cargo|service|book
5eed6e,jan de rijk|acquisition|automotive industry|airfreight road feeder service provider|distribution network
67a26c,airfreight|hellmann|benne nelles|logistics|year
009d62,sensitive shipments|temperature|customers|process|ceiv pharma certificate
192836,bolloré logistics|global solutions|seafreight|express business lines|airfreight
b7e823,cargo 2000|groundforce portugal|quality management program|commitment|portugal
a9b966,swiss worldcargo|dedicated intervention team|shippers|forwarders|alain guerin
06c4d9,uld|airbridgecargo|management|digitalisation|unilode chief executive officer
4acd22,certificate|frankfurt airport|fraport|pharmaceuticals|iata
97d06d,pharma aero|brussels airport|organization|bru|mia
f1d79b,yusen logistics|customers|schiphol|compliant global pharma airfreight services|hiromitsu kuramoto
e42021,peli biothermal|crane|global operations|senior management team|david williams
8d5722,delmotte|overseas network|heppner|air freight|role
d5b023,cargo|lufthansa|iso cert|processes|environmental management system
36ab39,champ|bcube|cargospot|logistics company|solution
36386e,ftzs|logistics|united states|inc|international free-trade zones
80b876,api|fff|bgl|direct airline|riege
dbcc1e,tiaca board|polmans|aviation industry|tiaca|appointment
f843bb,members|project cargo network|pcn|wiseindustry partnership|strategic initiative
2dc22e,temperature fluctuations|airside pharma transporter|brussels airport|airport|cargo
179d36,lufthansa cargo|austrian airlines|vienna|chief executive officer|munich
1033e1,new cool dolly|etihad|masdar institute|compressor units|temperature
d0d9e5,active containers|quantity|size|new|set temperature
d7d5cf,traxon cargohub deal|db schenker|supply chain|systems|effectiveness
ebe916,ami uk|customers|spot rate desk|sharon wright|documentation
47821c,paycargo|vice president|cargo industry|akers|sales
e632f1,emirates|airport|cargo planning|temperature fluctuations|boeing 777 freighter
944fc7,descartes vmail|egyptair cargo|shipments|postal authorities|ground handlers
185184,tnt|germany|netherlands|day|italy
d576d9,ulds|uld-sharing platform|understock situations|pallets|auto-matching function
63236a,brussels airport|pharma sector|new infrastructure|country|total exports
713381,myaircargo|lufthansa cargo|product|service|new
854c31,softbox|customers|waste|canada|one-fee
97e142,wholesaler ami|netherlands|main london heathrow operation|rinaldo vels|air menzies international
6ae2bd,hughes|air cargo|high-value goods|cfs|forwarders
cc67f0,skycell|alliance|sustainable service|efficient|richard ettl
1767bc,programme|aerospace market|new customer care programme|global customerfirst|company
2096aa,route|pharma|steven polmans|network|customers
ab1b4e,opticooler|behne|andreas seitz|dokasch|company
87e608,csafe global|payloads|temperature-sensitive products|european aviation safety agency|easa
1d05be,world customs organization|times|wco|project|sstl
45c52f,turkish cargo|champ|traxon cdmp|quality management tool|additional quality measurement
56aee9,new low cost online tool|iata|forwarders|industry partners|e-awb
a1b384,cargolux|bulk shipping container|director global services|pharmaport 360 temperature|airline
cd9acb,ceo|president|afco|chuck stipancic|bwi
a653d6,ceiv|air canada cargo|gta dnata|customers|pharmaceutical shipments
36cff7,american airlines cargo|pharma certification|process|ceiv|pharmaceuticals
619ffe,peli biothermal|latest location|transfer|company|pharmaceutical manufacturing
21f23e,new innovation website|logistics|industry|air cargo community|solutions
2e77d2,blockchain systems|forwarder fracht|best start-up|new opportunities|opinion
0a3aa4,wfs|new logistics|brussels airport company|cargo zone|regional vice president wfs northern
2321cf,lufthansa cargo|quintiq|operations|solution|production planning
d9dcc6,delta cargo|delta|kiosks|electronic air waybills|booking portal
d42ef1,services available|centre|global peli biothermal clients|peli biothermal|latest location
70046f,market trilatec|innovative|revolutionary system squair-timber|squair-timber|airlines
76aeb2,purolator|freight|logistics solutions provider|business|largest
7914ef,lead tiaca role|scholte|new vice chairman|industry|steven polmans
f2b961,vasily zhukov|monitoring solution|year|procedures|airlines
a8019e,wisskirchen|employees|topsystem|operations system|airfreight
bc6273,members|forwarder group|global partners|time critical network|accurate response
9efb9c,jurox|yusen|jurox animal healthcare contract|new zealand|north america
e66811,panalpina|new standard|elvira bieri|staff|sgs
e27695,oman|air|als logistic solutions|executive alexandra deeva|day
24f17b,finnair cargo|sales|goal oriented attitude|business|global cargo sales team
b77bb6,temp-control container lessor skycell|cargolux|stavros evangelakakis|luxembourg-based b747 freighter operator|lower weight
d1a678,air cargo europe|pharma freight|senior vice president uae|ace|customer service
f491db,csafe rkn|swiss worldcargo|aircraft|proprietary|environmental challenges
aa8693,va-q-tainer|lufthansa|customers|joachim kuhn|thermal containers
bdfb98,iag cargo|constant climate critical|carrier|shipments|busiest pharmaceutical supply chain routes
026398,kerry|rutgersson|director|lifestyle industries|kenny
ca53df,tigers south africa|e-commerce centre|tigers-developed scanpak app|online retail market|ongoing e-commerce revolution
9cb7b7,nagel|kuehne|geel pharma hub|liege airports|brussels
dd27a9,new pharma zone|cargo|delta|networks|virgin
893598,delta cargo|iata ceiv pharma certification|cargo president|certification|senior vice president
e073a8,center|kuwait-based logistics company|vishakhapatnam|pune|bangalore
153ac5,special cargo monitoring|control tower|abc|temperature-sensitive shipments|service disruptions
c9e6b4,lufthansa cargo|logistics platform|start-ups|customers|technology
80cd78,swissport|basel cargo warehouse|ceiv|cargo facility|company
332b72,qep|agility|envirotainer|pharmaceutical logistics|pcc
048b00,major global air cargo hub|lufthansa cargo|accf|frankfurt|board
c75b78,long-term partnership|logistics platform|teleport|airasia|cargo
6fc71f,u-freight|logistics services provider|rick keller|room|president
ded2c6,asia pacific region|region|siew loong|jens drewes|wong
0dca79,cargologic|companies|sats|swiss worldcargo|airfreight chain
f861ce,dhl|joint site|dhl campus vienna airport|eastern european markets|warehouse
90b0bf,sas cargo|iata ceiv validation process|highest standards|pharmaceutical industry|accurate temperature
0f7272,infr8 platform|processes|electronic dangerous goods declaration|airports|infr8 shipping portal
506cb8,melbourne facility|colin kattner|oceania customers|able store|warehouse
779ee0,hong kong|cargo aircraft|thailand|japan|hungary
a35ac2,critical product|constant climate shipments|iag cargo|new enhancement|non-off loadable status
72b942,shipments|facility|senior director|air canada|pharmaceuticals
25b920,wca|sme forwarders|alibaba|members|e-commerce-specific
d74434,jettainer think-a-thon|director|carsten hernig|results|forwarders
29ebe0,swissport cargo services|new cargo centre|senior vice president|central|fraport
c216cc,malaysia|bts|sdn bhd|leschaco|logistics centre
3c3328,bluebird|q-pulse ims|user-friendly modules|safety|document control
883b57,misskampf|hcc|expansion project|lug|iata ceiv pharma certification programme
1a23a1,peli biothermal|hyde|appointment|leadership experience|mexico city
140d76,cargo iq certification|audit|member|singapore airlines|certification company sgs
0508f2,air cargo week|airlines|programme|sfoc|sats singapore
04809d,critical product|iag cargo|new|urgent pharmaceuticals|madrid
a701fc,air cargo industry|intelligent cargo ecosystem|warehouse app|freight forwarding|processes
7fade7,bru|fasfc|brucloud platform|perishable management app|digital
55a5e6,tnt|volvo|production|automotive components|aftermarket
b28cb6,cargo iq certificate|virgin atlantic cargo|quality management|services|worldwide air cargo industry
f28867,modern stackers|jettainer|jetthub logistics centre|available|deufol se
8ae937,customer profiles|cargo platform|airline|ibs|korean air
b10fe2,good distribution practice|swiss worldcargo|customers|gdp|cargologic
f7fb18,new lifetrack mobile app|dhl|shipments|interventions|life science
0a0e26,functionality|website|tracking|customer experience|device
a76eda,multi logistics|kerry logistics|multinational customers international freight forwarding|local|munich
e34574,air cargo industry|paycargo|americas|brian akers|van der walt
a7085a,brazil|peli biothermal|facility|world|fifth-largest pharmaceutical market
b9a828,schiphol cargo team|customer experience|pouwels|bart pouwels|business development
436744,liege airport|operations|orange belgium|technological solutions|wecargo event 12-14 november
5b0682,healthcare supply chains|additive manufacturing|automation|new report|life sciences
01d503,nagel|kuehne|logistics services|north asia|e-commerce relationship
52e27d,silk way west airlines|champ cargosystems|balance load|weight|way chief executive
eea880,cargospot quotes|lot cargo|dataanalytics|champ portfolio|customer
839941,wfs|temperature control areas|stability|speed|careful handling
8ae922,uld management company|jettainer|bluetooth tags|core|tracking solution
9065cd,procedures|hactl|handlers|iata ceiv-pharma cert|relevant airport groups
b673a1,e-awb compliant|16 airlines|e-awb|passenger-only services|dallas fort worth international airport
728b35,parcel|airport logistics|siemens postal|assembly processes|production
b02b3f,customers|able|opticooler|solutions|battery-powered cooling compressors
fbac83,cargo|professionals|swissport|netherlands|value-for-money services
35c1ce,dhl supply chain|smart glasses|markus voss|technology|customers
439c5a,dhl global|quality award|shanghai station|ceiv pharma certification|iata
6b6ecf,cargo iq|members real-time access|product|customer|air cargo intelligence hub
acba6a,jettainer|core|ulds|bluetooth tags|technologies
194ac3,pharma|aero|members|mou|air cargo stakeholders
db8613,csafe rap|airline|latam cargo|products|clients
e110ca,panalpina adelantex|coves customs clearance|organic chain|certification|perishables
b2c902,swissport|regional director emea cargo 2000|quality|service industry|customer
836455,pharma certification|entire airline|iata|product integrity|swiss worldcargo
2af1c6,ariaen zimmerman|c2k|new executive director|data analysis|group
3bf910,air partner|uae|clients|aci|stuart smith
0389b2,audits|technical training|riogaleao|iata ceiv pharma certificate|pharmaceutical sector
7b3118,independent forwarders|shipment|mobile edge|app|win
3317f6,brucargo|flanders innovation|logistics chain|air cargo belgium|non-profit organisation
670582,air cargo|sats|tum|public transportation systems|speedcargo
aec91f,firsttrac|milestones|timeframes|ontrack|customer service system
aa0c02,smart glasses|dhl staff|markus voss|productive|dhl supply chain
9fa2b2,critical product|pharmaceutical shippers|non-off loadable status|new enhancement|madrid
b682c4,swissport|swiss|swiss international air lines|swissport ground|quality alliance
bee4a4,cargo iq|air cargo industry|freight forwarder representatives|john batten|smart data project
3f0bc5,innoaviation signs|solutions|nordisk|world|bluetooth low energy
5f09eb,exelsius|iag|pharmaceuticals|new workshops|2016 pharma gdp training schedule
27a849,pelican|company|chronos single use packaging|product inventory|depot
fcbf64,freight forwarders|iata|descartes|air waybill data|small
093d0c,brussels airport facility|dhl|temperature|belgium|airside pharma transporters
f92ff6,aircargo|expanded lug network|reorganises management|chief executive officer|director
18f289,cargo iq|members|air cargo intelligence hub|new products|data
7f9159,preferred logistics provider|supplier status|bosch|global production sites|divisions
e8fec1,temperature-controlled packaging company|network|middle east|uber-esque rental program|clients
d745cd,unilode|technologies|data|next-generation track|industry
b1928b,aerovision|london|new forward|customers|warehouse location
9d0f2b,iag cargo|programme|international airlines group|hangar 51 innovation programme|applicants
22f1ea,ceva|imports|ace|customer links|jane pedersen sorensen
5ec044,2016|new technologies|air cargo world|startup founders|innovation opportunities
b55924,panalpina bogotá|gdp certification|health care standard|bogotá office|gdp
0101a6,belgium-based adelantex|panalpina|flowers|vegetables|fish
c78a7e,delta|new-look website|cargo|side-by-side pricing comparisons|estimator
ff2c22,gdp|madrid hub|new constant climate centre|iag cargo|new centre
f8fbc8,greatest challenge|swiss worldcargo|cargo management system skychain|chief cargo officer|efficiency
c75c19,services available|peli biothermal|centre|puerto rico|efficient process
4cb323,rkn active containers available|csafe|rap|products|system design
31c6d9,ccs-uk advanced|ccs-uk user|info|freight agents|vehicle processing
382468,air cargo community frankfurt|frankfurt|new members|freight forwarder|dachser
55a1d7,dhl|technology|center|region|chain
7314cd,carrier|pharma|turkish cargo|pharmaceutical services|operational processes
b37faa,lessor skycell|containers|passive pharmaceuticals shipments|internal temperatures low|russian carrier airbridgecargo
becfbb,orders|system|courier partners|delivery process|relevant information
